"BarrierType","lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","FlowsToGreatLakes","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","Removed","YearRemoved","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","WildScenicRiver","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UpstreamUnalteredWaterbodyAcres","UpstreamUnalteredWetlandAcres","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","TotalNetworkMiles","TotalPerennialNetworkMiles","TotalUpstreamMainstemMiles","PerennialUpstreamMainstemMiles","IntermittentUpstreamMainstemMiles","AlteredUpstreamMainstemMiles","UnalteredUpstreamMainstemMiles","PerennialUnalteredUpstreamMainstemMiles","PercentMainstemUnaltered","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","MainstemGainMiles","PerennialMainstemGainMiles","TotalMainstemNetworkMiles","TotalMainstemPerennialNetworkMiles","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","YellowstoneCutthroatTroutHabitatUpstreamMiles","FreeYellowstoneCutthroatTroutHabitatDownstreamMiles","URL","CrossingCode","NearestCrossingID","NearestUSGSCrossingID","Road","RoadType","CrossingType","Constriction","PotentialProject","BarrierSeverity","SARP_Score","ProtocolUsed"
"Dam",42.88167,-110.99893,"Water diversion","WY92926","YCT Barrier Database 2008","17040105br064",true,55001200077164,"Salt River","3a","yes","no","","","","no",1.3735563,490.40845,1456.7754,0,"Unknown","Unknown","No","","Yes","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Partial passability","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Yes",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Limekiln Creek-Salt River","17","170401","17040105","1704010503","170401050302","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",6,79,3,3,0,149.146,84.949,64.197,3.74,145.406,97,81.209,96,13.107,9,57891.906,6.9447026,5045.709,38.596,38.596,15.988,22.608,2.017,36.578,0,38.596,15.988,187.742,100.937,20.272,20.272,0,0,20.272,20.272,100,3.183,3.183,0,0,3.183,3.183,3.183,23.455,23.455,0,6,0,111,89,854,3,39,0,1295.2249,"no",21.986,2.858,"https://aquaticbarriers.org/report/combined_barriers/WY92926","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.910625,-110.97962,"Water diversion","WY92927","YCT Barrier Database 2008","17040105br062",true,55001200045249,"Flat Creek","1a","yes","no","","","","no",-1,0.08215,0.9589,0,"Unknown","Unknown","No","","Yes","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Tailings","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,1.4354675,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Limekiln Creek-Salt River","17","170401","17040105","1704010503","170401050302","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,48,0,0,0,0.946,0.12,0.826,0.12,0.826,87,0,0,0,0,673.38586,0,1.0871118,0.658,0.658,0.658,0,0,0.658,0,0.658,0.12,1.604,0.778,0,0,0,0,0,0,0,0.658,0.658,0,0,0.658,-1,-1,-1,-1,0,0,0,2,1,2,3,40,1,1294.538,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92927","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.909813,-111.00389,"","WY92928","YCT Barrier Database 2008","17040105br061",true,55001200045192,"Flat Creek","1a","yes","no","","","","no",-1,0.339506,4.6133,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Tailings","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.7495503,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Limekiln Creek-Salt River","17","170401","17040105","1704010503","170401050302","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,67,0,0,0,0.703,0.319,0.384,0.171,0.533,76,0.148,47,0,0,315.50366,1.838605,4.504192,0.135,0.135,0.135,0,0,0.135,0,0.135,0.135,0.838,0.454,0.703,0.319,0.384,0.171,0.533,0.148,76,0.135,0.135,0,0,0.135,0.135,0.135,0.838,0.454,0,1,0,1,0,4,3,38,1,1293.1768,"no",0,0.135,"https://aquaticbarriers.org/report/combined_barriers/WY92928","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.936527,-110.93869,"Water diversion","WY92929","YCT Barrier Database 2008","17040105br059",true,55001200109179,"Lost Creek","1b","no","no","","","","no",1.2887447,12.400244,21.1939,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Limekiln Creek-Salt River","17","170401","17040105","1704010503","170401050302","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,98,1,1,0,15.972,5.062,10.909,0,15.972,100,5.062,100,0,0,5987.181,5.5284877,0,0.632,0.632,0.011,0.621,0,0.632,0,0.632,0.011,16.604,5.073,0.484,0.484,0,0,0.484,0.484,100,0.632,0.011,0.621,0,0.632,0.484,0.011,1.116,0.495,0,0,0,4,11,4,0,0,0,0.6319291,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92929","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.559807,-110.90277,"","WY92933","YCT Barrier Database 2008","17040105br045",true,55001200045494,"Gomm Creek","1a","yes","no","","","","no",-1,0.875318,2.4514,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Tailings","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,0.54964584,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Willow Creek-Salt River","17","170401","17040105","1704010501","170401050105","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,2.051,0.895,1.156,0.038,2.013,98,0.857,96,0,0,605.7532,0,3.4921818,26.836,26.836,14.312,12.524,0,26.836,0,2.051,0.895,28.887,15.207,0,0,0,0,0,0,0,4.032,4.032,0,0,4.032,-1,-1,-1,-1,0,0,0,0,2,0,3,45,0,1333.8318,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92933","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.619446,-110.94323,"Water diversion","WY92934","YCT Barrier Database 2008","17040105br044",true,55001200013177,"","1b","yes","no","","","","no",1.0633504,10.795971,30.4827,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Partial passability","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Willow Creek-Salt River","17","170401","17040105","1704010501","170401050105","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is identified by NHD as a canal/ditch",3,91,1,1,1,26.943,12.723,14.22,0.589,26.354,98,12.134,95,0,0,9431.899,0,13.840216,15.12,15.12,7.839,7.282,1.031,14.089,0,15.12,7.839,42.063,20.562,2.823,2.823,0,0.001,2.822,2.822,100,1.188,1.188,0,1.031,0.157,1.188,1.188,4.01,4.01,0,0,0,8,19,8,3,43,0,1327.8176,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92934","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.621635,-110.91104,"Water diversion","WY92937","YCT Barrier Database 2008","17040105br041",true,55001200061467,"Spring Creek","1b","yes","no","","","","no",-1,6.501008,13.134,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,0.29378477,0,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","","Unknown","no","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Cottonwood Creek","17","170401","17040105","1704010501","170401050102","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,99,1,1,1,11.517,6.289,5.228,0.029,11.489,100,6.261,100,0,0,4029.566,0,9.072363,471.544,470.85,192.585,278.265,7.633,463.216,270.157,11.517,6.289,482.367,198.875,1.742,1.742,0,0.029,1.713,1.713,98,12.877,12.877,0,0.072,12.806,1.742,1.742,14.619,14.619,0,0,0,7,9,7,3,42,0,1328.3737,"no",0,119.524,"https://aquaticbarriers.org/report/combined_barriers/WY92937","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.7417,-110.88389,"Water diversion","WY92939","YCT Barrier Database 2008","17040105br032",true,55001200093400,"Swift Creek","1b","yes","no","","WY02932","","no",-1,33.65608,59.4241,0,"Yes","Unknown","No","Federal Energy Regulatory Commission","Yes","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Tailings","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,0.19944517,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Swift Creek","17","170401","17040105","1704010501","170401050104","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,100,1,1,0,42.848,12.599,30.25,0.037,42.811,100,12.561,100,0,0,19012.506,3.2247572,11.30727,10.473,10.343,2.011,8.332,0,10.343,0,10.343,2.011,53.192,14.61,0.912,0.912,0,0.029,0.883,0.883,97,2.011,2.011,0,0,2.011,0.912,0.912,2.922,2.922,0,0,0,23,38,23,3,44,0,1321.9769,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92939","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.789635,-110.92474,"Water diversion","WY92940","YCT Barrier Database 2008","17040105br030",true,55001200109234,"","1a","yes","no","","","","no",0.4781639,1.129295,7.1057,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Water Creek-Salt River","17","170401","17040105","1704010502","170401050205","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is identified by NHD as a canal/ditch",2,53,0,0,0,7.372,2.887,4.485,2.842,4.53,61,0.045,2,0,0,3008.281,0,2.075866,18.692,18.692,5.103,13.589,4.595,14.097,0,7.372,2.887,26.064,7.991,1.351,1.009,0.341,1.009,0.341,0,25,4.613,4.613,0,4.595,0.018,1.351,1.009,5.964,5.622,0,1,0,9,4,40,3,44,0,1323.9415,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92940","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.847416,-110.88877,"Water diversion","WY92941","YCT Barrier Database 2008","17040105br029",true,55001200013298,"Willow Creek","1b","yes","no","","","","no",1.266521,21.366522,40.0875,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Partial passability","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Willow Creek","17","170401","17040105","1704010502","170401050204","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,98,1,1,0,24.604,8.307,16.298,0.793,23.812,97,7.514,90,24.604,100,12254.876,0,14.302169,27.638,27.638,2.142,25.496,0.925,26.713,27.638,24.604,2.142,52.242,10.448,3.083,3.083,0,0,3.083,3.083,100,1.422,1.422,0,0.565,0.857,1.422,1.422,4.505,4.505,0,0,1,22,19,23,3,42,0,1305.6748,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92941","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.849056,-110.90996,"Water diversion","WY92942","YCT Barrier Database 2008","17040105br028",true,55001200029344,"Willow Creek","1b","yes","no","","","","no",1.2656071,34.18084,71.97,0,"Unknown","Unknown","No","","Yes","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Partial passability","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Willow Creek","17","170401","17040105","1704010502","170401050204","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,94,1,1,1,27.638,2.142,25.496,0.925,26.713,97,1.217,57,27.638,100,18031.104,0,80.859085,149.146,149.146,84.949,64.197,3.74,145.406,13.107,27.638,2.142,176.783,87.091,5.424,0.972,4.452,0.925,4.499,0.047,83,9.028,9.028,0,0,9.028,5.424,0.972,14.452,10,0,1,0,36,19,59,3,41,0,1304.2526,"no",0,21.986,"https://aquaticbarriers.org/report/combined_barriers/WY92942","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.90493,-110.89418,"Water diversion","WY92943","YCT Barrier Database 2008","17040105br026",true,55001200045507,"Strawberry Creek","1b","yes","no","","","","no",1.3389637,31.63675,52.2191,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Partial passability","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Strawberry Creek","17","170401","17040105","1704010503","170401050301","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,99,1,0,0,7.416,2.282,5.134,0,7.416,100,2.282,100,0,0,3389.91,0,3.276454,38.596,38.596,15.988,22.608,2.017,36.578,0,7.416,2.282,46.012,18.27,2.282,2.282,0,0,2.282,2.282,100,9.632,9.453,0.179,0.392,9.24,2.282,2.282,11.914,11.735,0,1,0,4,6,14,3,39,0,1301.6736,"no",0,2.858,"https://aquaticbarriers.org/report/combined_barriers/WY92943","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.91073,-110.99156,"Water diversion","WY92945","YCT Barrier Database 2008","17040105br024",true,55001200029148,"Flat Creek","1a","yes","no","","","","no",0.7619169,0.2858,3.6404,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Limekiln Creek-Salt River","17","170401","17040105","1704010503","170401050302","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,83,0,0,0,0.658,0.658,0,0,0.658,100,0.658,100,0,0,1319.8619,0,11.17336,0.703,0.533,0.148,0.384,0,0.533,0,0.533,0.148,1.19,0.806,0.658,0.658,0,0,0.658,0.658,100,0.533,0.148,0.384,0,0.533,0.533,0.148,1.19,0.806,0,1,0,1,0,3,3,39,1,1293.8801,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92945","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.967464,-110.93953,"Water diversion","WY92946","YCT Barrier Database 2008","17040105br020",true,55001200029281,"Cedar Creek","1b","yes","no","","","","no",1.2269462,8.881587,15.2755,0,"Unknown","Unknown","No","","Yes","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Partial passability","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Miller Creek-Salt River","17","170401","17040105","1704010503","170401050306","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,1,1,1,10.144,3.267,6.877,0,10.144,100,3.267,100,0,0,3774.6523,0,0,0.032,0.032,0.032,0,0,0.032,0,0.032,0.032,10.175,3.298,2.685,2.685,0,0,2.685,2.685,100,0.032,0.032,0,0,0.032,0.032,0.032,2.716,2.716,0,0,0,0,8,0,3,41,2,1291.182,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92946","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.967377,-110.94014,"Water diversion","WY92947","YCT Barrier Database 2008","17040105br019",true,55001200093212,"North Branch Cedar Creek","1b","yes","no","","","","no",1.1316534,9.208584,16.8018,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Miller Creek-Salt River","17","170401","17040105","1704010503","170401050306","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,77,0,0,0,0.032,0.032,0,0,0.032,100,0.032,100,0,0,1030.2301,0,0,1.77,1.77,0.843,0.927,0,1.77,0,0.032,0.032,1.802,0.875,0.032,0.032,0,0,0.032,0.032,100,1.77,0.843,0.927,0,1.77,0.032,0.032,1.802,0.875,0,1,0,0,0,0,3,40,2,1291.1503,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92947","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
"Dam",42.984196,-110.93945,"Water diversion","WY92950","YCT Barrier Database 2008","17040105br015",true,55001200093213,"","1a","no","no","","","","no",1.0887585,2.196235,4.7497,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,0,"Unknown","Unknown","Agriculture","Complete barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Yes","Unknown",,-1,0,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock, Tséstho’e (Cheyenne)","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Miller Creek-Salt River","17","170401","17040105","1704010503","170401050306","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,85,0,0,0,2,1.136,0.864,0,2,100,1.136,100,0,0,4661.5615,0,0,0.847,0.847,0.847,0,0,0.847,0,0.847,0.847,2.847,1.983,0.553,0.553,0,0,0.553,0.553,100,0.847,0.847,0,0,0.847,0.553,0.553,1.4,1.4,0,0,0,6,2,6,0,0,0,0.84708065,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/WY92950","","","","","Not applicable (dam)","Not applicable (dam)","Not applicable (dam)","","Not applicable (dam)",-1,""
